theta1,theta2
1.2731713,-1.7091466
-0.17376399,0.10281228
1.7685418,2.5770454
0.2566235,-0.87655175
0.40966183,0.5357463
0.4500935,-1.0065727
-0.114261545,0.26973414
-1.1067039,-0.07792615
0.37005326,-0.83688897
-1.5458794,-0.85357934
2.1466494,-0.29129532
0.25983855,-0.12438705
0.92594826,-0.9376962
-0.31793576,-1.4376638
-2.273477,0.87635076
0.76172674,-0.63606197
-0.03693306,0.037036795
1.5305848,-1.0117617
0.38290274,-0.5171623
1.0635809,-1.2552674
0.83896244,-0.5121904
-1.5113546,0.2130736
0.801219,-0.9999798
1.8336669,-1.5872362
-0.7679225,-0.49745458
0.06144695,-0.33305407
-0.108456165,0.24211131
0.47921276,-1.0601057
-1.0463159,-0.10295747
-0.27378088,1.1002927
0.93722546,-1.0162748
0.2618883,-1.3982308
0.27765158,-0.42804658
-1.2765939,0.0086837495
-0.5677353,-0.104961805
-0.113857426,1.0639105
-0.9302427,-0.05465772
-0.043813027,-0.51190716
-0.237142,0.49470842
-0.9247366,0.32925898
0.12187361,0.68617755
-0.67137015,1.4004111
-0.78003436,-0.091133825
-1.8152891,1.5017872
-0.15719765,-0.61071956
0.28642663,0.7267001
-0.5258382,0.5978785
0.10661254,-0.5333191
1.0461782,-0.40725335
-0.07807187,-0.7154749
1.0420507,-0.021587418
0.38028067,-0.22610095
-0.35406756,-0.20122214
0.69539106,-1.2655063
0.2835981,0.23725842
0.6302418,0.21844454
-0.46537793,0.10854233
-0.9329881,1.5710771
1.0526662,-0.745204
-1.3646744,0.60078436
0.5491797,-0.30567715
-1.2210499,1.4679334
-1.6925668,1.8778116
0.48370415,-0.3405064
-0.35012338,-0.009534454
-0.980088,-0.7825726
-1.0941399,0.013117387
-0.5610549,0.9829082
-0.9896529,1.2502142
-0.36484075,0.120401286
0.34011674,0.28469473
-0.8943538,-0.2332998
-0.34998688,0.8515484
1.0897759,-0.21681756
-1.0809032,0.43748322
-1.3765887,-0.10417436
-0.5302477,0.39846173
2.1029553,-1.6176486
-0.03798586,1.1014092
0.45964086,-0.48449224
-0.2251744,-0.51588213
-0.122804195,0.009672822
0.78814083,-0.19926327
1.3456252,1.2723111
1.386188,-0.13259095
0.9077132,-0.6456967
0.36480588,-0.479247
0.21248224,0.29273948
0.16329859,0.07351006
-1.6845391,1.1607689
0.059711944,0.56766933
-0.8953667,0.58967704
0.9825587,-1.0615221
-0.024005126,0.5961929
-0.9564709,-0.17217188
0.3562913,-1.1934534
-0.16955972,0.6326669
1.4986273,-0.41382965
-0.65677494,-0.8423192
-1.4631009,0.29725066
-1.0495036,1.1050209
-0.081007905,-0.026268445
-0.60930675,0.3369018
-0.34201777,0.6043635
-0.11360659,0.43079245
0.41830832,-0.18980752
-0.2972198,-0.037602074
-1.1911072,-0.4916008
-0.36055684,0.19378822
0.27512422,-1.8018482
0.8361935,-0.44165036
-0.72961855,0.2659285
-0.327066,0.8018698
-0.9820945,0.24865247
0.047941063,0.293142
-0.44859856,0.37608644
2.0551198,-2.7194726
0.17539069,-0.5935422
1.3293388,-0.95961374
0.6016717,0.12008875
0.39331457,-0.013413941
-0.9653583,1.0759578
0.54471904,0.26965564
0.27483508,0.0430888
0.52715516,1.5404831
0.3925475,-0.21669368
-1.2510403,-0.6989844
-1.7856346,1.4848849
0.2722344,0.8999654
0.4957244,-0.04435284
0.23066427,2.7980564
0.40379736,-0.7587282
1.4024282,-0.52667826
0.4696819,-0.8122701
1.5232972,-1.3103765
0.41450858,0.41485396
0.58668756,-0.056315806
3.2071495,-2.5845945
-0.80768573,-0.34666404
0.54822576,-0.9834988
-0.3491129,0.8302557
-0.42572123,1.1638355
-0.5309125,0.9192247
-0.23927003,0.0020180452
0.1034301,-1.4470264
0.85495836,-1.2059109
-0.84628654,0.96705365
-1.3857762,1.1228341
-0.072070636,1.0114845
-0.8382936,0.82662016
-0.11547042,0.439443
-0.008985119,1.1162741
0.19503054,-0.08896556
-0.93416303,-0.42099777
-0.28049114,-0.8493925
0.07187776,0.04871552
0.66142845,0.39070177
0.9252537,-0.76203185
-0.69332033,1.4423937
-0.950851,1.3482863
0.40323532,-1.306111
0.14097196,0.039664462
-0.4454005,-0.28050396
0.74649525,-0.1927899
0.3824715,0.45700642
-0.9375728,0.6483572
2.311251,-1.4885335
0.9614768,0.021517992
-0.6182559,-0.85105217
0.24298662,0.7238019
-0.56998706,-0.46337608
-1.5359443,1.4341906
-0.45360595,-0.64765143
0.878744,0.493435
-1.1825093,1.2928464
-0.7267162,-0.09524689
0.26473716,0.7496533
1.2676224,-0.9524129
-0.5007704,-0.8016202
-0.53801864,0.2285325
-0.14687803,-0.025641218
-0.95642954,1.1457201
0.7065406,-0.48736593
0.73143655,0.29840374
-0.06762747,-0.64022577
0.6850768,-0.7537223
0.75715274,-1.315723
-0.6811177,2.2291863
0.5682965,0.4012603
-0.20186704,-0.36615834
-0.8998909,1.4548317
-0.27227372,0.0052501415
-1.0061344,-0.5068196
-0.2202153,-0.114586644
0.03718013,0.21049625
-0.10480057,-0.584925
1.3335774,-1.3566341
-1.3230695,0.5138356
-1.3379626,1.2417284
0.4485578,0.12706879
-0.06922673,-0.42580384
1.2671772,-0.9195414
-0.53001964,0.15673944
0.42099833,-0.6122751
-1.4216655,-0.4546328
-0.955892,1.7889546
-0.73154545,0.54834276
1.797761,-0.7502015
-0.2792968,0.6733534
0.6092112,-0.37617645
-0.39089388,-0.6051607
1.89078,-2.205955
0.13778646,0.38100654
0.8120481,-0.348287
0.42038894,-0.11873553
0.6844766,-0.047486812
-0.2965745,-0.0024636511
-0.50920117,1.2488153
0.7009927,0.56390744
-0.9123991,0.6838107
1.0532235,-0.62225884
-0.34843352,0.7761973
-0.35694936,0.7005244
-1.6775283,1.1378651
0.61878645,-0.5106769
-0.6939873,0.6158881
-1.2807868,0.5381418
-1.0302792,1.750998
0.63180745,0.029774636
-4.595582,-0.27614173
1.0121427,-1.0979954
-0.17604774,0.6489014
-1.224174,-0.6450113
0.079898454,0.8696834
-0.7440754,0.24904813
-2.148974,1.0965374
0.15113233,-0.035695095
0.60964566,-0.04148649
0.79780424,-0.76540345
1.1184279,-1.3028134
-0.95073056,0.68197095
-1.2620255,-1.1828535
0.9547134,-0.7596011
-0.2939576,-0.4538562
-0.10585351,-2.005009
0.37022135,-2.0535192
-0.5325835,0.33115733
0.51095885,-1.7102686
0.82738835,-0.5887212
-0.17913254,-0.24808161
0.17277604,-0.35970202
-0.56356186,-1.162472
-0.45450214,0.07084013
-0.32755166,1.0214802
-1.3205997,-0.96709335
-0.99558616,-1.303537
0.8895046,-0.68988997
0.63549846,-0.2474532
0.47908947,-1.1467422
-1.1335521,1.4584296
0.64476806,-0.75810146
-1.5947372,1.4525739
-0.54957336,1.7625792
1.5520966,-0.47219497
-0.40804434,1.3629451
-0.48813942,-0.31791943
-0.011921918,0.2918171
0.61809844,-0.09154521
-1.0326586,0.24063559
1.1408312,0.4110547
-0.27681714,-0.05224349
0.01258212,0.17521785
0.88036466,-0.13545804
-0.5152898,0.38149738
-0.6113514,-0.08436726
0.22547078,0.35045138
0.6517442,-0.0781542
-0.107512854,-0.1489438
-0.5045718,-0.07434021
0.7222023,0.575769
-1.1184092,1.4827708
0.1844907,-0.95900464
-2.3616073,0.4062152
-1.0870053,0.4731941
-0.07318355,1.0249598
-0.82248557,0.77329755
0.039078016,0.47038245
1.0120429,1.188839
-2.4226513,-0.2271701
-0.5920975,0.6924008
1.1456059,-2.238595
0.55312556,-0.102211274
1.081357,0.044857893
-0.31263676,1.0188518
-0.18680225,0.64921075
0.65224326,-0.7612622
0.11954239,-1.4916052
-0.5203643,0.90353775
-0.1775048,-0.53675437
0.32187918,0.1066121
0.23682292,-0.5326984
-0.4223248,-1.0927781
-3.6305335,3.391098
0.12978218,-0.46584925
-0.987875,0.15624882
-0.7490537,-0.17558867
0.67831016,-0.52125615
0.3927033,-0.594284
0.5792108,1.4677349
-0.9118266,2.1625004
1.229718,-0.5826442
-0.06027004,1.1788212
-2.1267862,0.2256369
0.23751543,0.4074019
-0.08615786,-0.08113561
-0.1400841,-0.80218625
0.4330713,0.48638043
1.0420588,-0.622987
-1.3343467,-0.14758283
0.4195146,-0.75160164
1.0635476,-0.9471133
-0.95719373,1.0737094
-1.2349713,1.4011569
0.310491,-0.7059926
0.8823236,-0.62414783
-1.6352221,0.9648448
0.31333044,0.5021341
-2.084211,1.597564
-1.0347117,0.1888006
-0.5668909,1.6446139
-0.051687136,-0.6110225
2.9879131,-3.0831578
-0.35172477,-0.57721484
-0.24829994,0.41870287
0.1396655,0.2841298
-0.6275201,0.6227986
2.0731368,-0.7435657
-0.116906784,-1.6815666
0.63040555,1.5318836
-0.52209425,0.6124039
-1.4049929,0.083801106
0.41292337,0.11271522
-0.94981456,0.21076624
0.31327313,-0.5598728
1.2098235,1.5404758
-0.6948977,0.15113564
0.66506207,-0.47223505
0.06268055,0.7175967
-0.7443843,-0.37523505
-0.17325044,0.5678958
0.6216392,-0.26904804
-0.6399984,1.3243303
-0.10177768,1.3317221
0.7805699,-0.7316374
-0.86096287,0.9505731
-1.9158446,1.0257152
0.96369934,-0.39223242
0.9427328,0.17914487
-2.141151,1.8224583
1.0967817,-0.8192067
0.64558643,-0.37011337
0.3536287,0.22529185
0.058583718,-1.3137878
-0.8821309,0.68496245
0.036423706,0.41279367
0.71788675,-0.57386774
-0.87975776,0.9198805
1.108686,0.6459347
1.095382,-1.0690197
0.16168334,0.7124035
0.66637194,-0.55720496
1.1666694,0.5701181
-0.5455473,1.3205073
0.4084111,-0.009830043
0.11045995,1.0638585
0.013624211,0.8408014
-1.6376579,-0.31729233
0.54779863,-0.1995439
1.0689131,-0.59194
-0.3206134,0.1106648
-0.8167243,-0.47272372
-0.966545,-0.118640296
-1.9215794,1.9034458
-1.1823496,1.5492767
1.7550923,-0.27724934
-0.92294526,-1.5306482
-0.46503097,0.11271581
0.5558814,0.7319969
-0.06991551,0.82278705
-1.3561327,2.1449726
-0.43595496,0.18697603
0.19111796,1.2226392
-1.8303999,-1.4268242
-1.3807834,-0.34728596
-0.05765421,0.26990187
0.6426599,-0.07314379
-0.88444436,0.24586903
-0.058738533,-0.22127742
0.2155651,0.3472327
-1.3768425,-0.0039296434
0.2690571,0.43569016
0.03452053,-0.017333243
0.41138077,0.36245027
-1.5988613,2.4993596
0.56442785,0.25012195
-0.86234885,-0.3177915
2.0053983,-0.6905173
0.7778919,-0.5353672
-0.7049054,0.9772906
0.35162857,0.12832764
0.13015805,-0.506659
0.14822893,-0.9901935
-0.52624977,-0.7415799
0.084457375,0.44086468
-0.3641843,-0.19786972
-2.296391,0.78276634
-0.5347248,0.13738604
1.0184584,-0.28491482
1.761701,1.6354288
-1.6396637,0.010324093
-1.903128,-1.0975176
-1.6337849,-0.7285303
-0.46423984,0.27350911
-0.82338935,-1.4958738
-0.9865796,-1.2304174
-0.400115,1.03162
2.7607698,-2.025044
1.4433501,-0.84409976
-0.44712502,0.7552744
0.74010575,-1.2685217
-0.22813165,-0.8777058
-0.38428748,0.53328186
1.9208949,0.22483057
-0.62459975,0.28656963
0.37464908,-0.72996646
0.5531324,0.5558808
0.39891538,-0.54752606
-0.46007785,0.016443297
-0.94616455,0.21982133
1.1215714,-0.19471517
0.061802816,0.52843475
-0.8650244,0.7314958
-0.18309064,0.9071101
0.58641535,-0.72333074
-1.5703144,-2.1410189
-0.2618665,-0.87110794
1.0609119,-1.5229658
0.8342848,-0.44468862
-0.030994259,-0.17966896
-0.4677306,-0.65589315
-1.1053474,0.021045733
0.03243653,-0.023645781
-0.9988214,0.969818
0.8081303,-0.68329954
0.3492292,1.0727483
1.1028991,0.8704311
0.24708489,0.6781646
-0.30061784,0.46162373
0.058438677,-0.65182835
-1.5061295,1.4653274
0.08856744,-1.576041
-0.4326042,0.50576425
-1.2765784,-0.21478853
-0.66051817,-0.29812217
0.5100154,-0.04993537
-0.18401533,-0.30561066
0.47115824,-0.44218326
0.9215632,-0.6849721
-0.22265819,-0.13866982
-0.48015264,0.73042375
0.18851537,-1.2744176
1.5625505,0.6611946
0.67118347,-0.08633191
1.3913575,-0.80024195
-0.13018095,0.2609762
0.6272188,-0.94528145
-0.13727275,-0.6100621
0.5550018,-1.039952
0.25687447,-0.18587017
-0.112877615,-0.3420381
0.035245273,0.06469239
0.41749898,0.05117831
0.0061366525,0.046094563
0.45018196,-0.23143512
-0.14275435,0.70782435
0.21027462,-0.0012294367
-1.9712169,1.7185023
-0.8075322,0.9848405
-1.136592,1.3875391
0.9554623,-1.6530305
-0.8842836,0.5848252
0.36166683,0.21332565
-1.5188612,0.98807716
-0.13068447,0.6272444
0.3854254,-0.3236912
0.70351815,-0.093235284
0.8846262,-0.24808818
0.5856008,-0.31440002
0.83873194,-1.1968045
0.5477037,-0.35202098
-0.21139309,0.04701265
-0.26073962,-0.1917665
1.313025,-0.6115283
0.7505307,-0.8378661
-0.28609198,-0.84855336
-0.19170997,0.7490967
-1.2355566,1.8099029
-0.32051387,-0.3077636
2.7758808,-1.2061812
1.0204377,-0.31891817
0.2332406,-1.6925207
0.97297114,-0.5757537
0.25284863,1.3928375
1.201701,-0.99007773
0.44555235,0.94109833
0.63784045,-0.039157037
0.15750049,0.4722577
1.367353,-0.7179897
0.0924429,-1.7959294
-0.33058462,0.076543026
0.17524606,0.58022773
0.1675413,-1.935942
0.020538615,-0.9672316
-0.22461699,0.19292292
0.50257146,-1.0729924
0.40217295,0.40639496
0.12229005,0.014707459
0.37996665,-2.4360564
-1.0573077,2.158699
0.6070249,-1.6258416
0.12969223,0.33197922
0.95270056,0.5461264
-0.9197164,0.20490511
0.69034547,-1.9469324
0.77576447,0.11870588
0.5604368,-0.3600668
0.9032784,-0.3865268
-1.397922,1.684032
-1.2438784,-0.23058525
-0.38505763,0.32235098
-0.3080207,0.33481795
-0.20020205,-0.35825637
-1.1196032,0.9947122
0.23957466,-0.35171726
-0.59845144,-0.77713233
1.4921116,-3.1265209
1.2965,-0.9758658
0.90646243,-2.9367614
0.81649584,-1.047289
0.8140386,-0.35494253
-0.38245693,-0.04859846
0.28615665,-0.3481536
-2.1045356,1.4728374
0.1730208,0.18394837
-0.9702361,1.0533413
-1.4392617,-0.21541923
0.9618353,-1.1738573
-0.13810475,-1.2702959
0.36955222,-0.040611442
0.07835486,-0.5675064
1.5286827,-1.4757867
-0.43981704,0.95060277
0.091710486,-0.6227155
0.9824762,-1.1957169
-0.60937023,-0.08480112
1.0353087,-1.9108948
0.5174941,-0.09289933
0.16344678,0.9185644
1.4425378,-0.28384855
-0.0450012,-0.26231936
2.343171,-1.359833
-0.07396249,-1.4847919
1.0241591,-0.80847913
-0.57133925,-0.12937091
0.23399642,-0.48780563
0.8277912,-1.3112091
-0.1422734,0.24308689
0.5086863,0.6261349
-0.49855214,0.39063767
0.7599504,0.32038304
-0.7488306,1.1301742
0.8168203,-1.0488735
-0.27227265,0.02124448
-0.3625892,0.15032642
-0.48818457,-0.257371
0.03291024,0.8047799
-1.1124241,0.12452959
-0.8806727,0.42196235
-1.6462743,0.46674642
0.1443095,-0.94872993
-0.28026217,0.26995364
0.46834064,0.31369627
-0.13668184,-1.9095045
0.21658906,-0.75477153
0.18645108,0.1179949
0.8452071,0.589125
-0.7173776,-0.19574332
-1.2444651,0.5311872
0.6460735,-1.3649577
0.020170571,0.8213178
-1.3239212,1.5799851
0.14452527,-1.6296358
-0.22211283,0.110931255
-0.352642,0.5790153
-1.0794122,0.16110992
-0.63920385,-0.28098664
0.8199158,-1.3560438
-0.5943989,-0.3858515
-0.19363871,-1.8681344
-0.08931621,0.19093192
1.6043532,-0.95528257
-2.1098182,1.8032767
1.001801,-1.1364844
-0.2555158,0.78311366
-1.7259881,1.1297385
-0.53550947,-0.042198107
1.5240767,-2.457685
0.97723144,-0.025820563
-0.89215314,0.34633458
-0.5093184,-1.5385172
-0.88852394,-0.17416793
-0.0794569,-0.4633022
1.0171549,-0.2847942
0.017528633,-1.7330471
-0.7718777,0.4667111
-0.54843795,0.3243498
-0.32399565,-0.813337
-2.310341,-3.8007267
0.31674987,0.4975266
1.5559335,-1.1695051
0.58430463,0.21408464
-0.82065254,1.2279395
0.031730462,0.7547253
-0.05518111,1.2342257
-0.1414739,-0.24705735
-1.9308906,0.046836052
-0.45933542,0.04987486
2.2388856,-1.0821425
-1.0922912,0.7269096
-0.11244287,-0.31183723
1.51562,-0.7988291
-0.7376833,0.27180696
-0.06421217,1.0599314
0.009848263,-0.054951094
-1.9484768,1.0353655
-0.010487324,-1.4854268
0.19351675,0.6687143
0.46149498,-0.5124898
0.1512009,-0.49508512
-0.07755414,-0.49538425
-0.4717061,0.87523985
-0.1960817,-0.05218545
0.42110032,0.035400804
0.43562612,0.38699725
0.10455199,-0.7717484
0.20515604,0.4935283
0.19517112,-0.38872507
0.2016012,0.03977633
-1.39325,0.91742575
0.23534147,-2.0289035
0.68639934,-0.14483413
0.7812393,0.3676033
1.9958118,-0.7839976
0.93318087,0.08534744
0.4377737,-0.49759212
0.53130984,0.26113823
0.008049789,-0.24200787
-0.66573715,-0.04175794
0.03911452,0.30948794
0.17163433,0.6069163
-0.8114512,0.28570712
1.1016431,-0.9158851
-0.24610503,0.5944015
-1.1318091,-0.061980315
0.37251368,-1.0724049
-0.24798135,-0.5324699
-0.928112,0.14894676
1.0847983,-1.3272811
0.22581242,-0.74255836
-2.7924325,0.43397105
0.63017535,0.18291405
0.61001754,-0.68927974
-0.672984,1.0810868
-0.2557308,0.42500964
-0.035997473,-0.23556176
-0.59519833,0.21108824
0.27829215,0.6346238
-0.09028494,0.4925633
1.6931843,-1.9580748
-1.8037759,1.0930101
1.0146784,0.45329356
-0.7049922,0.72825253
-0.23048143,1.3550384
0.7827089,-0.093023375
-0.5436275,-0.8076495
-0.42322904,0.25417557
0.24833319,-0.112675905
0.09155941,1.444647
0.24046572,-1.539744
-0.3442231,0.7478176
-0.51390177,1.2289796
-0.12955329,1.3622324
1.9300157,-1.6122898
0.4073782,-0.48138928
1.1209412,-0.24689513
-0.12681492,-0.1653513
-1.3265435,0.96673197
1.158165,-0.64739555
-0.28048775,-0.47682148
-1.2103456,-0.8646133
0.9642551,-0.45955703
0.48310477,0.32073048
0.17568552,-0.046735708
0.5763442,0.25375456
-0.39308885,-0.42360124
0.023183562,-0.16492182
-0.050642367,-0.4925438
0.73894054,0.4242897
-0.41151083,0.04676848
1.4811094,-0.64844316
0.58687454,0.22637588
0.40183163,0.1308616
1.3346294,-1.0869273
0.89618874,-0.36833557
-0.13799384,0.7089115
-1.3204954,0.28034016
-0.7678044,0.97012204
0.3220782,-0.42129356
-0.537364,0.68005705
-0.8477292,-0.37595177
-0.78234,1.8361074
1.0133148,-0.11360035
-0.10376132,-0.3904857
-0.80901253,0.4726471
-0.57255673,-0.48280546
-0.8740378,0.85566604
-0.34427336,0.13850924
-0.23884198,-0.27513793
0.01769364,-0.8037464
1.086231,-0.8145048
0.8515062,-0.80454624
-0.20574658,0.22158073
0.026877834,0.4176301
-0.24512534,0.30742222
0.63696337,-0.43199596
-1.3005589,-2.0728078
-1.5724027,0.12114334
-0.8291937,1.7533875
0.7172583,-0.10883665
-0.09072265,0.12092668
0.20147999,-0.038861368
-0.20789292,0.78369296
-1.2882229,0.5316965
-0.08802467,0.7079534
-1.6963677,0.61706823
-0.18376397,0.1452771
0.17713636,0.02127306
0.22384542,-0.31194106
0.16308556,1.8249723
-0.65052575,-0.6407477
0.74264526,-0.35554567
0.8056784,-0.044476837
-0.29332113,1.2179227
0.12516475,0.65062535
-0.34246722,0.26238796
0.114896215,-0.83775
-0.17226684,0.8070025
-0.6148046,0.028378405
1.5589987,-1.321736
-0.11461699,-0.788688
-0.10745897,0.036004256
-0.1330274,0.18787815
-0.7290549,0.5118413
0.54033357,-0.02915232
-0.4353455,0.7833775
0.78299737,-0.14120558
0.6459979,-0.6408121
-1.0080143,1.1367486
0.2766061,-0.553826
0.33662125,-0.4572081
0.034148447,-0.06764169
0.7930922,0.43407273
0.2950161,-0.33053884
-0.40289584,-1.1398646
1.5958253,-0.76146954
-0.47690836,-0.371617
-0.7065322,-0.40734383
-0.97955966,0.86591464
-0.2421696,0.57185596
2.0196145,-1.0208994
0.76731545,0.7753458
0.38438442,0.39424148
-0.58195597,-0.30552712
-0.16277666,0.0849016
-1.374423,0.913548
0.25980598,-0.3914849
-0.3832225,0.5462044
0.20872913,0.43038833
-0.38959634,0.2573178
-0.7246123,-0.810469
0.25840086,-0.37650254
-0.3001051,0.31451684
0.10409747,-0.16033684
1.2114418,-1.3742108
-0.21827169,1.886308
-0.19528523,1.1056677
0.8095284,-1.2028879
0.010593882,0.24421814
1.0053285,0.15549356
-1.9163245,1.0465908
-0.6836457,0.28527895
0.5942485,0.04361212
0.72848314,-0.9243268
-0.50608665,0.45973396
0.29961947,0.71233934
-0.55500275,-0.19549173
0.090318285,-0.32582435
-0.019473335,-1.0085192
-1.2297992,1.033198
1.6488669,-1.584408
-1.0072894,0.23843963
-0.0845615,-0.54018503
0.120700605,-0.17511228
0.30004156,-0.37120175
-0.32194728,-0.03243681
-0.6402748,0.76230735
-0.6007422,0.59601796
-2.1165032,-1.5681589
0.5519827,0.6211077
0.8074083,-1.5010397
1.2726928,-0.20575698
0.018120563,0.6750652
-2.0087435,1.8395075
-0.6756505,1.7985584
-0.8400893,1.5887866
-0.43131015,0.79407096
1.0477346,0.17792307
-1.4248512,-1.5712564
0.92177284,-1.2499723
-1.3052015,0.7723453
0.9299522,0.15890348
0.4797766,-0.24013856
-1.4442012,0.03723137
-0.22710161,0.09229146
-0.052627355,-1.2435155
1.6949732,-0.954476
-0.17544386,0.37869084
1.5415118,-0.77190995
-0.68083656,1.6536158
-0.29916346,0.70045376
0.12537034,-0.05743384
0.107417144,-0.7689362
-0.37752482,0.23173226
-1.3006271,-0.92604214
-0.4040585,-1.6986475
0.0986928,-0.4366491
-1.0707625,-1.3047811
0.596419,-0.45144695
-1.2582698,0.36564916
-0.1757748,0.31984082
0.82582426,-0.3878701
-0.1777039,-0.16369745
-1.2381583,0.060101207
0.7172055,0.13498747
-1.263716,1.7745913
0.32740206,0.3107703
0.1878982,0.50584304
0.5683618,-0.64742714
-1.5632619,0.529502
-0.7934083,-0.064687006
-0.6064051,0.1110396
0.07175989,0.18509899
0.5336004,0.2423385
0.28352123,-0.80605114
-1.4213737,0.3656281
-0.085257724,0.56185865
-0.5790036,0.74233526
-0.2731722,0.8049401
0.830492,-0.77787524
0.0070825582,-1.0716949
-0.6699735,0.24042368
-0.44711745,-0.20543872
0.73706985,-0.6285114
0.12749249,0.62876093
0.5317632,-0.6569027
0.10681021,0.010522435
-0.9246825,0.20926471
0.49930874,0.6805639
0.6271303,1.1145461
0.18116102,0.3355547
0.6968498,-0.84131557
0.75244236,-0.09105215
-0.067662954,0.27291536
-1.435707,-1.0743874
-0.048411332,0.64135677
1.0449041,-0.70934683
-0.34390068,-1.17289
-1.4609138,-1.8392755
1.3533134,-1.1739807
-0.8163211,0.7255747
-2.3803277,-0.24310994
0.44478434,-0.18033698
-0.9668576,1.2630764
-0.34339607,-0.29299194
-0.10242984,0.724024
0.4419985,0.4102686
0.03137869,-1.8203435
-0.17697792,-0.6411847
-0.17782107,0.20187558
0.61154395,-0.33496517
-0.8882846,0.65814894
-0.13817133,1.2070549
0.4502694,-0.15276583
0.39351127,0.19043471
-1.0146127,0.7993971
-1.0396712,-0.7114491
0.64243084,0.058787208
-0.31446898,0.516235
-0.30238536,0.42695948
-0.37610582,0.701419
-1.2939659,-3.0681558
0.20795149,-0.2529424
-0.61243355,-2.0336719
-0.29597327,0.23986517
0.6029969,-1.0298003
-0.63666093,-0.009944778
-0.49659368,-1.0416746
-0.06473863,-0.4864893
-1.061816,-0.4678145
0.35412586,0.28324398
-0.6738203,0.8425753
1.1913304,-1.4351685
0.022958236,0.6389533
0.5211028,-0.7708209
0.48318678,-0.7956158
1.0032355,-0.14681123
-2.7553134,-3.4137366
-0.7778995,-0.30683008
-0.21296299,0.6527798
-0.16813508,-0.36781785
0.08977771,0.9488244
1.1146773,-1.9122999
0.12256289,0.6501978
-0.68233943,-1.1837566
0.16030087,-0.66513324
0.2627896,0.16984956
-1.2645588,0.60931206
-0.058846105,-1.1178929
-1.1935238,-0.48457828
0.926039,-0.5105203
-1.0041091,0.5072294
0.50003797,0.3802722
0.18252464,-1.3497174
0.5759027,-0.6463498
-0.13208489,0.8184317
-0.3800444,-1.1445861
-0.018016113,0.22756636
-0.45098433,-1.1657817
-0.709325,0.12617067
-0.5310233,-2.1120355
-0.86377305,1.2332447
-0.61568964,-0.72910607
